# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       1.615101524081e+06       2.895586704252e-10       2.868266172663e-01       5.633996089789e+06       1.537651291625e+04       9.520456247814e-03       2.483464482261e+10       1.655804003985e-01       1.873691626112e+13       1.148484044475e+10       5.742420222375e+10       1.293608401159e+13       3.174190931538e+13       1.519682241988e-04       5.859148398920e-02 
       1.603874353951e+06       2.936252076705e-10       2.888333133105e-01       5.555982600929e+06       1.537651090956e+04       9.587098443578e-03       2.466200687759e+10       1.667386997556e-01       1.822133479182e+13       1.124699546405e+10       5.623497732024e+10       1.258012334503e+13       3.086894010963e+13       1.520303474379e-04       5.858988690008e-02 
       1.592725227704e+06       2.977488445833e-10       2.908540409280e-01       5.479049647306e+06       1.537650888883e+04       9.654207120698e-03       2.449056899777e+10       1.679050964939e-01       1.771994050267e+13       1.101407612120e+10       5.507038060600e+10       1.223395759625e+13       3.001998255564e+13       1.520924944630e-04       5.858844716663e-02 
       1.581653602833e+06       3.019303826998e-10       2.928888981223e-01       5.403182260824e+06       1.537650685397e+04       9.721785544347e-03       2.432032284107e+10       1.690796471450e-01       1.723234300737e+13       1.078598040906e+10       5.392990204529e+10       1.189731724011e+13       2.919437612994e+13       1.521546654501e-04       5.858716574670e-02 
       1.570658940598e+06       3.061706348026e-10       2.949379835845e-01       5.328365680746e+06       1.537650480489e+04       9.789837002549e-03       2.415126012344e+10       1.702624086337e-01       1.675816266183e+13       1.056260843298e+10       5.281304216492e+10       1.156994016797e+13       2.839147848039e+13       1.522168605764e-04       5.858604360486e-02 
       1.559740706005e+06       3.104704250793e-10       2.970013966915e-01       5.254585350821e+06       1.537650274147e+04       9.858364806346e-03       2.398337261838e+10       1.714534382816e-01       1.629703026852e+13       1.034386236710e+10       5.171931183548e+10       1.125157148354e+13       2.761066492626e+13       1.522790800204e-04       5.858508171245e-02 
       1.548898367781e+06       3.148305892819e-10       2.990792375131e-01       5.181826916453e+06       1.537650066363e+04       9.927372289950e-03       2.381665215658e+10       1.726527938089e-01       1.584858678909e+13       1.012964641143e+10       5.064823205717e+10       1.094196330450e+13       2.685132797205e+13       1.523413239621e-04       5.858428104767e-02 
       1.538131398344e+06       3.192519748891e-10       3.011716068158e-01       5.110076221904e+06       1.537649857126e+04       9.996862810914e-03       2.365109062554e+10       1.738605333379e-01       1.541248306475e+13       9.919866749995e+09       4.959933374998e+10       1.064087456945e+13       2.611287683470e+13       1.524035925826e-04       5.858364259559e-02 
       1.527439273779e+06       3.237354412709e-10       3.032786060703e-01       5.039319307543e+06       1.537649646426e+04       1.006683975029e-02       2.348667996913e+10       1.750767153956e-01       1.498837954448e+13       9.714431509655e+09       4.857215754827e+10       1.034807085024e+13       2.539473698378e+13       1.524658860644e-04       5.858316734817e-02 
       1.516821473814e+06       3.282818598549e-10       3.054003374509e-01       4.969542407126e+06       1.537649434253e+04       1.013730651278e-02       2.332341218723e+10       1.763013989163e-01       1.457594602062e+13       9.513250719924e+09       4.756625359962e+10       1.006332416943e+13       2.469634969437e+13       1.525282045914e-04       5.858285630438e-02 
       1.506277481795e+06       3.328921142959e-10       3.075369038488e-01       4.900731945118e+06       1.537649220596e+04       1.020826652695e-02       2.316127933533e+10       1.775346432446e-01       1.417486137175e+13       9.316236273554e+09       4.658118136777e+10       9.786412822806e+12       2.401717161220e+13       1.525905483488e-04       5.858271047018e-02 
       1.495806784656e+06       3.375671006470e-10       3.096884088664e-01       4.832874534051e+06       1.537649005446e+04       1.027972324532e-02       2.300027352414e+10       1.787765081381e-01       1.378481331272e+13       9.123301887942e+09       4.561650943971e+10       9.517121206735e+12       2.335667433079e+13       1.526529175232e-04       5.858273085858e-02 
       1.485408872900e+06       3.423077275335e-10       3.118549568335e-01       4.765956971919e+06       1.537648788791e+04       1.035168014461e-02       2.284038691923e+10       1.800270537705e-01       1.340549815147e+13       8.934363067352e+09       4.467181533676e+10       9.255239650321e+12       2.271434398019e+13       1.527153123026e-04       5.858291848973e-02 
       1.475083240571e+06       3.471149163293e-10       3.140366528023e-01       4.699966239607e+06       1.537648570622e+04       1.042414072586e-02       2.268161174060e+10       1.812863407342e-01       1.303662055257e+13       8.749337065901e+09       4.374668532950e+10       9.000564252144e+12       2.208968082711e+13       1.527777328763e-04       5.858327439090e-02 
       1.464829385230e+06       3.519896013356e-10       3.162336025580e-01       4.634889498360e+06       1.537648350927e+04       1.049710851462e-02       2.252394026236e+10       1.825544300433e-01       1.267789330728e+13       8.568142851329e+09       4.284071425664e+10       8.752896721502e+12       2.148219888589e+13       1.528401794351e-04       5.858379959659e-02 
       1.454646807931e+06       3.569327299620e-10       3.184459126242e-01       4.570714087281e+06       1.537648129696e+04       1.057058706109e-02       2.236736481231e+10       1.838313831368e-01       1.232903710996e+13       8.390701069505e+09       4.195350534752e+10       8.512044224023e+12       2.089142554040e+13       1.529026521711e-04       5.858449514852e-02 
       1.444535013196e+06       3.619452629107e-10       3.206736902684e-01       4.507427520869e+06       1.537647906918e+04       1.064457994035e-02       2.221187777158e+10       1.851172618811e-01       1.198978034054e+13       8.216934009677e+09       4.108467004838e+10       8.277819231525e+12       2.031690117612e+13       1.529651512779e-04       5.858536209572e-02 
       1.434493508991e+06       3.670281743622e-10       3.229170434988e-01       4.445017486591e+06       1.537647682583e+04       1.071909075249e-02       2.205747157427e+10       1.864121285729e-01       1.165985885309e+13       8.046765570437e+09       4.023382785218e+10       8.050039376007e+12       1.975817882252e+13       1.530276769505e-04       5.858640149458e-02 
       1.424521806702e+06       3.721824521651e-10       3.251760810817e-01       4.383471842480e+06       1.537647456679e+04       1.079412312280e-02       2.190413870707e+10       1.877160459430e-01       1.133901577015e+13       7.880121226393e+09       3.940060613197e+10       7.828527307656e+12       1.921482380516e+13       1.530902293854e-04       5.858761440887e-02 
       1.414619421114e+06       3.774090980270e-10       3.274509125422e-01       4.322778614777e+06       1.537647229196e+04       1.086968070194e-02       2.175187170890e+10       1.890290771582e-01       1.102700128268e+13       7.716927995532e+09       3.858463997766e+10       7.613110556762e+12       1.868641340741e+13       1.531528087803e-04       5.858900190979e-02 
       1.404785870381e+06       3.827091277091e-10       3.297416481601e-01       4.262925995601e+06       1.537647000122e+04       1.094576716612e-02       2.160066317053e+10       1.903512858250e-01       1.072357245562e+13       7.557114407254e+09       3.778557203627e+10       7.403621399435e+12       1.817253654149e+13       1.532154153347e-04       5.859056507605e-02 
       1.395020676010e+06       3.880835712235e-10       3.320483989937e-01       4.203902340646e+06       1.537646769447e+04       1.102238621729e-02       2.145050573426e+10       1.916827359926e-01       1.042849303869e+13       7.400610471074e+09       3.700305235537e+10       7.199896727014e+12       1.767279342853e+13       1.532780492493e-04       5.859230499390e-02 
       1.385323362832e+06       3.935334730324e-10       3.343712768674e-01       4.145696166919e+06       1.537646537159e+04       1.109954158329e-02       2.130139209351e+10       1.930234921557e-01       1.014153328248e+13       7.247347645972e+09       3.623673822986e+10       7.001777919071e+12       1.718679528743e+13       1.533407107265e-04       5.859422275717e-02 
       1.375693458981e+06       3.990598922513e-10       3.367103943892e-01       4.088296150505e+06       1.537646303247e+04       1.117723701807e-02       2.115331499251e+10       1.943736192577e-01       9.862469759569e+12       7.097258810371e+09       3.548629405185e+10       6.809110719907e+12       1.671416403234e+13       1.534033999701e-04       5.859631946734e-02 
       1.366130495873e+06       4.046639028540e-10       3.390658649460e-01       4.031691124363e+06       1.537646067700e+04       1.125547630184e-02       2.100626722591e+10       1.957331826940e-01       9.591085190521e+12       6.950278232741e+09       3.475139116371e+10       6.621745118453e+12       1.625453197837e+13       1.534661171852e-04       5.859859623359e-02 
       1.356634008180e+06       4.103465938809e-10       3.414378027210e-01       3.975870076150e+06       1.537645830507e+04       1.133426324129e-02       2.086024163847e+10       1.971022483148e-01       9.327168274757e+12       6.806341542818e+09       3.403170771409e+10       6.439535231467e+12       1.580754155548e+13       1.535288625787e-04       5.860105417282e-02 
       1.347203533808e+06       4.161090696507e-10       3.438263226853e-01       3.920822146080e+06       1.537645591655e+04       1.141360166974e-02       2.071523112467e+10       1.984808824284e-01       9.070513526017e+12       6.665385703405e+09       3.332692851703e+10       6.262339189952e+12       1.537284503019e+13       1.535916363590e-04       5.860369440974e-02 
       1.337838613876e+06       4.219524499739e-10       3.462315406196e-01       3.866536624812e+06       1.537645351133e+04       1.149349544732e-02       2.057122862838e+10       1.998691518044e-01       8.820921112373e+12       6.527348982773e+09       3.263674491386e+10       6.090019028696e+12       1.495010423496e+13       1.536544387358e-04       5.860651807690e-02 
       1.328538792693e+06       4.278778703705e-10       3.486535731008e-01       3.813002951364e+06       1.537645108930e+04       1.157394846121e-02       2.042822714253e+10       2.012671236769e-01       8.578196700634e+12       6.392170927618e+09       3.196085463809e+10       5.922440578850e+12       1.453899030505e+13       1.537172699206e-04       5.860952631475e-02 
       1.319303617736e+06       4.338864822900e-10       3.510925375249e-01       3.760210711056e+06       1.537644865033e+04       1.165496462577e-02       2.028621970877e+10       2.026748657474e-01       8.342151305045e+12       6.259792336589e+09       3.129896168295e+10       5.759473363470e+12       1.413918342253e+13       1.537801301264e-04       5.861272027168e-02 
       1.310132639627e+06       4.399794533347e-10       3.535485521043e-01       3.708149633486e+06       1.537644619432e+04       1.173654788278e-02       2.014519941708e+10       2.040924461887e-01       8.112601140139e+12       6.130155234365e+09       3.065077617182e+10       5.600990495920e+12       1.375037256746e+13       1.538430195676e-04       5.861610110408e-02 
       1.301025412110e+06       4.461579674861e-10       3.560217358699e-01       3.656809590531e+06       1.537644372113e+04       1.181870220159e-02       2.000515940552e+10       2.055199336474e-01       7.889367477642e+12       6.003202846254e+09       3.001601423127e+10       5.446868581085e+12       1.337225527580e+13       1.539059384604e-04       5.861966997642e-02 
       1.291981492035e+06       4.524232253347e-10       3.585122086879e-01       3.606180594374e+06       1.537644123066e+04       1.190143157934e-02       1.986609285982e+10       2.069573972476e-01       7.672276507317e+12       5.878879573341e+09       2.939439786670e+10       5.296987619290e+12       1.300453740405e+13       1.539688870225e-04       5.862342806124e-02 
       1.283000439330e+06       4.587764443125e-10       3.610200912535e-01       3.556252795562e+06       1.537643872278e+04       1.198474004114e-02       1.972799301310e+10       2.084049065942e-01       7.461159201633e+12       5.757130968128e+09       2.878565484064e+10       5.151230912873e+12       1.264693290031e+13       1.540318654732e-04       5.862737653926e-02 
       1.274081816982e+06       4.652188589293e-10       3.635455051080e-01       3.507016481087e+06       1.537643619736e+04       1.206863164028e-02       1.959085314548e+10       2.098625317762e-01       7.255851184159e+12       5.637903710697e+09       2.818951855349e+10       5.009484975320e+12       1.229916358174e+13       1.540948740334e-04       5.863151659941e-02 
       1.265225191017e+06       4.717517210121e-10       3.660885726313e-01       3.458462072500e+06       1.537643365430e+04       1.215311045841e-02       1.945466658385e+10       2.113303433698e-01       7.056192601587e+12       5.521145585352e+09       2.760572792676e+10       4.871639442907e+12       1.196095891801e+13       1.541579129256e-04       5.863584943888e-02 
       1.256430130476e+06       4.783762999477e-10       3.686494170615e-01       3.410580124040e+06       1.537643109345e+04       1.223818060575e-02       1.931942670143e+10       2.128084124419e-01       6.862027999261e+12       5.406805457755e+09       2.703402728877e+10       4.737586988770e+12       1.163205582078e+13       1.542209823741e-04       5.864037626320e-02 
       1.247696207398e+06       4.850938829287e-10       3.712281624939e-01       3.363361320804e+06       1.537642851471e+04       1.232384622129e-02       1.918512691755e+10       2.142968105539e-01       6.673206200148e+12       5.294833252530e+09       2.647416626265e+10       4.607223239340e+12       1.131219843900e+13       1.542840826047e-04       5.864509828626e-02 
       1.239022996794e+06       4.919057752035e-10       3.738249338840e-01       3.316796476926e+06       1.537642591793e+04       1.241011147300e-02       1.905176069725e+10       2.157956097643e-01       6.489580187126e+12       5.185179931334e+09       2.592589965667e+10       4.480446693079e+12       1.100113795979e+13       1.543472138448e-04       5.865001673038e-02 
       1.230410076633e+06       4.988133003289e-10       3.764398570584e-01       3.270876533797e+06       1.537642330301e+04       1.249698055798e-02       1.891932155102e+10       2.173048826330e-01       6.311006988520e+12       5.077797471380e+09       2.538898735690e+10       4.357158641449e+12       1.069863241480e+13       1.544103763238e-04       5.865513282637e-02 
       1.221857027814e+06       5.058178004271e-10       3.790730587243e-01       3.225592558295e+06       1.537642066981e+04       1.258445770276e-02       1.878780303446e+10       2.188247022240e-01       6.137347566781e+12       4.972638844405e+09       2.486319422202e+10       4.237263092058e+12       1.040444649191e+13       1.544735702724e-04       5.866044781359e-02 
       1.213363434152e+06       5.129206364456e-10       3.817246664657e-01       3.180935741052e+06       1.537641801820e+04       1.267254716342e-02       1.865719874794e+10       2.203551421094e-01       5.968466710235e+12       4.869657996073e+09       2.434828998037e+10       4.120666693922e+12       1.011835135213e+13       1.545367959232e-04       5.866596293999e-02 
       1.204928882353e+06       5.201231884212e-10       3.843948087542e-01       3.136897394736e+06       1.537641534806e+04       1.276125322582e-02       1.852750233635e+10       2.218962763728e-01       5.804232927805e+12       4.768809825809e+09       2.384404912905e+10       4.007278664779e+12       9.840124451538e+12       1.546000535105e-04       5.867167946218e-02 
       1.196552961997e+06       5.274268557475e-10       3.870836149581e-01       3.093468952363e+06       1.537641265925e+04       1.285058020583e-02       1.839870748874e+10       2.234481796125e-01       5.644518346630e+12       4.670050167043e+09       2.335025083522e+10       3.897010720409e+12       9.569549368040e+12       1.546633432703e-04       5.867759864547e-02 
       1.188235265518e+06       5.348330574461e-10       3.897912153443e-01       3.050641965627e+06       1.537640995165e+04       1.294053244954e-02       1.827080793803e+10       2.250109269456e-01       5.489198612507e+12       4.573335767871e+09       2.286667883936e+10       3.789777005892e+12       9.306415633007e+12       1.547266654404e-04       5.868372176395e-02 
       1.179975388181e+06       5.423432324420e-10       3.925177410911e-01       3.008408103258e+06       1.537640722513e+04       1.303111433342e-02       1.814379746071e+10       2.265845940112e-01       5.338152793069e+12       4.478624272110e+09       2.239312136055e+10       3.685494028767e+12       9.050518567469e+12       1.547900202603e-04       5.869005010053e-02 
       1.171772928066e+06       5.499588398420e-10       3.952633242807e-01       2.966759149401e+06       1.537640447954e+04       1.312233026461e-02       1.801766987652e+10       2.281692569741e-01       5.191263283622e+12       4.385874200749e+09       2.192937100375e+10       3.584080594019e+12       8.801659122845e+12       1.548534079712e-04       5.869658494700e-02 
       1.163627486045e+06       5.576813592181e-10       3.980280979213e-01       2.925687002012e+06       1.537640171477e+04       1.321418468108e-02       1.789241904819e+10       2.297649925283e-01       5.048415715582e+12       4.295044933785e+09       2.147522466892e+10       3.485457740863e+12       8.559643726047e+12       1.549168288161e-04       5.870332760410e-02 
       1.155538665768e+06       5.655122908938e-10       4.008121959469e-01       2.885183671291e+06       1.537639893067e+04       1.330668205185e-02       1.776803888106e+10       2.313718779009e-01       4.909498867427e+12       4.206096692429e+09       2.103048346215e+10       3.389548681266e+12       8.324284128847e+12       1.549802830400e-04       5.871027938155e-02 
       1.147506073636e+06       5.734531562353e-10       4.036157532173e-01       2.845241278117e+06       1.537639612712e+04       1.339982687722e-02       1.764452332290e+10       2.329899908557e-01       4.774404578100e+12       4.118990521691e+09       2.059495260846e+10       3.296278740157e+12       8.095397261387e+12       1.550437708894e-04       5.871744159816e-02 
       1.139529318789e+06       5.815054979462e-10       4.064389055366e-01       2.805852052520e+06       1.537639330396e+04       1.349362368901e-02       1.752186636350e+10       2.346194096968e-01       4.643027662793e+12       4.033688273316e+09       2.016844136658e+10       3.205575297290e+12       7.872805089723e+12       1.551072926128e-04       5.872481558183e-02 
       1.131608013083e+06       5.896708803664e-10       4.092817896526e-01       2.767008332169e+06       1.537639046108e+04       1.358807705073e-02       1.740006203445e+10       2.362602132724e-01       4.515265831052e+12       3.950152589075e+09       1.975076294538e+10       3.117367730696e+12       7.656334477282e+12       1.551708484604e-04       5.873240266965e-02 
       1.123741771072e+06       5.979508897754e-10       4.121445432629e-01       2.728702560879e+06       1.537638759833e+04       1.368319155784e-02       1.727910440883e+10       2.379124809784e-01       4.391019607132e+12       3.868346884410e+09       1.934173442205e+10       3.031587361699e+12       7.445817050137e+12       1.552344386845e-04       5.874020420793e-02 
       1.115930209990e+06       6.063471347000e-10       4.150273050236e-01       2.690927287139e+06       1.537638471556e+04       1.377897183797e-02       1.715898760091e+10       2.395762927625e-01       4.270192252548e+12       3.788235332405e+09       1.894117666202e+10       2.948167401444e+12       7.241089065987e+12       1.552980635389e-04       5.874822155230e-02 
       1.108172949730e+06       6.148612462253e-10       4.179302145549e-01       2.653675162667e+06       1.537638181265e+04       1.387542255112e-02       1.703970576589e+10       2.412517291278e-01       4.152689690751e+12       3.709782848101e+09       1.854891424051e+10       2.867042898895e+12       7.041991286735e+12       1.553617232796e-04       5.875645606773e-02 
       1.100469612830e+06       6.234948783117e-10       4.208534124482e-01       2.616938940975e+06       1.537637888946e+04       1.397254838993e-02       1.692125309958e+10       2.429388711365e-01       4.038420433881e+12       3.632955073128e+09       1.816477536564e+10       2.788150690262e+12       6.848368854581e+12       1.554254181643e-04       5.876490912862e-02 
       1.092819824449e+06       6.322497081149e-10       4.237970402773e-01       2.580711475963e+06       1.537637594583e+04       1.407035407985e-02       1.680362383815e+10       2.446378004139e-01       3.927295511535e+12       3.557718360659e+09       1.778859180329e+10       2.711429349823e+12       6.660071171521e+12       1.554891484525e-04       5.877358211883e-02 
       1.085223212353e+06       6.411274363107e-10       4.267612405929e-01       2.544985720522e+06       1.537637298163e+04       1.416884437943e-02       1.668681225784e+10       2.463485991526e-01       3.819228401494e+12       3.484039760670e+09       1.742019880335e+10       2.636819142097e+12       6.476951782156e+12       1.555529144059e-04       5.878247643179e-02 
       1.077679406897e+06       6.501297874252e-10       4.297461569422e-01       2.509754725169e+06       1.537636999671e+04       1.426802408052e-02       1.657081267466e+10       2.480713501156e-01       3.714134962359e+12       3.411887005518e+09       1.705943502759e+10       2.564261975338e+12       6.298868259730e+12       1.556167162880e-04       5.879159347051e-02 
       1.070188041003e+06       6.592585101685e-10       4.327519338694e-01       2.475011636693e+06       1.537636699093e+04       1.436789800849e-02       1.645561944414e+10       2.498061366412e-01       3.611933368035e+12       3.341228495802e+09       1.670614247901e+10       2.493701356297e+12       6.125682095307e+12       1.556805543641e-04       5.880093464766e-02 
       1.062748750146e+06       6.685153777735e-10       4.357787169265e-01       2.440749696819e+06       1.537636396415e+04       1.446847102249e-02       1.634122696106e+10       2.515530426460e-01       3.512544044022e+12       3.272033286525e+09       1.636016643263e+10       2.425082346244e+12       5.957258589985e+12       1.557444289016e-04       5.881050138567e-02 
       1.055361172335e+06       6.779021883399e-10       4.388266526730e-01       2.406962240893e+06       1.537636091622e+04       1.456974801569e-02       1.622762965915e+10       2.533121526299e-01       3.415889605461e+12       3.204271073547e+09       1.602135536773e+10       2.358351518188e+12       5.793466750089e+12       1.558083401699e-04       5.882029511673e-02 
       1.048024948094e+06       6.874207651820e-10       4.418958886927e-01       2.373642696588e+06       1.537635784698e+04       1.467173391550e-02       1.611482201082e+10       2.550835516791e-01       3.321894796877e+12       3.137912180306e+09       1.568956090153e+10       2.293456915280e+12       5.634179185239e+12       1.558722884403e-04       5.883031728289e-02 
       1.040739720448e+06       6.970729571826e-10       4.449865735914e-01       2.340784582621e+06       1.537635475630e+04       1.477443368380e-02       1.600279852694e+10       2.568673254709e-01       3.230486433592e+12       3.072927544826e+09       1.536463772413e+10       2.230348010360e+12       5.479272009221e+12       1.559362739860e-04       5.884056933613e-02 
       1.033505134902e+06       7.068606391506e-10       4.480988570103e-01       2.308381507497e+06       1.537635164401e+04       1.487785231722e-02       1.589155375650e+10       2.586635602774e-01       3.141593344736e+12       3.009288706989e+09       1.504644353495e+10       2.168975666615e+12       5.328624743593e+12       1.560002970825e-04       5.885105273841e-02 
       1.026320839425e+06       7.167857121848e-10       4.512328896308e-01       2.276427168259e+06       1.537634850998e+04       1.498199484734e-02       1.578108228640e+10       2.604723429698e-01       3.055146317839e+12       2.946967796068e+09       1.473483898034e+10       2.109292099324e+12       5.182120223940e+12       1.560643580071e-04       5.886176896172e-02 
       1.019186484434e+06       7.268501040416e-10       4.543888231801e-01       2.244915349266e+06       1.537634535405e+04       1.508686634097e-02       1.567137874118e+10       2.622937610222e-01       2.971078044938e+12       2.885937518525e+09       1.442968759262e+10       2.051250838649e+12       5.039644508698e+12       1.561284570391e-04       5.887271948819e-02 
       1.012101722776e+06       7.370557695089e-10       4.575668104462e-01       2.213839920979e+06       1.537634217606e+04       1.519247190037e-02       1.556243778272e+10       2.641279025163e-01       2.889323070174e+12       2.826171146052e+09       1.413085573026e+10       1.994806693456e+12       4.901086790506e+12       1.561925944601e-04       5.888390581010e-02 
       1.005066209710e+06       7.474046907846e-10       4.607670052719e-01       2.183194838774e+06       1.537633897586e+04       1.529881666352e-02       1.545425411002e+10       2.659748561448e-01       2.809817738826e+12       2.767642503873e+09       1.383821251936e+10       1.939915716128e+12       4.766339309976e+12       1.562567705536e-04       5.889532942999e-02 
       9.980796028926e+05       7.578988778606e-10       4.639895625733e-01       2.152974141761e+06       1.537633575331e+04       1.540590580434e-02       1.534682245894e+10       2.678347112165e-01       2.732500147750e+12       2.710325959274e+09       1.355162979637e+10       1.886535168347e+12       4.635297271853e+12       1.563209856052e-04       5.890699186071e-02 
       9.911415623602e+05       7.685403689121e-10       4.672346383431e-01       2.123171951626e+06       1.537633250823e+04       1.551374453299e-02       1.524013760191e+10       2.697075576598e-01       2.657310097182e+12       2.654196410383e+09       1.327098205191e+10       1.834623487822e+12       4.507858763467e+12       1.563852399026e-04       5.891889462547e-02 
       9.842517505118e+05       7.793312306925e-10       4.705023896568e-01       2.093782471484e+06       1.537632924048e+04       1.562233809607e-02       1.513419434772e+10       2.715934860274e-01       2.584189043867e+12       2.599229275169e+09       1.299614637585e+10       1.784140255922e+12       4.383924675439e+12       1.564495337357e-04       5.893103925793e-02 
       9.774098320934e+05       7.902735589336e-10       4.737929746861e-01       2.064799984758e+06       1.537632594989e+04       1.573169177690e-02       1.502898754123e+10       2.734925875004e-01       2.513080055472e+12       2.545400480685e+09       1.272700240342e+10       1.735046166210e+12       4.263398624566e+12       1.565138673964e-04       5.894342730228e-02 
       9.706154741814e+05       8.013694787514e-10       4.771065526966e-01       2.036218854057e+06       1.537632263632e+04       1.584181089579e-02       1.492451206314e+10       2.754049538926e-01       2.443927766266e+12       2.492686452519e+09       1.246343226259e+10       1.687302993838e+12       4.146186878819e+12       1.565782411789e-04       5.895606031327e-02 
       9.638683461666e+05       8.126211450579e-10       4.804432840629e-01       2.008033520088e+06       1.537631929958e+04       1.595270081027e-02       1.482076282974e+10       2.773306776552e-01       2.376678334006e+12       2.441064104472e+09       1.220532052236e+10       1.640873565787e+12       4.032198284420e+12       1.566426553794e-04       5.896893985628e-02 
       9.571681197379e+05       8.240307429785e-10       4.838033302749e-01       1.980238500566e+06       1.537631593954e+04       1.606436691538e-02       1.471773479266e+10       2.792698518806e-01       2.311279398020e+12       2.390510828447e+09       1.195255414224e+10       1.595721731921e+12       3.921344194912e+12       1.567071102964e-04       5.898206750743e-02 
       9.505144688664e+05       8.356004882750e-10       4.871868539431e-01       1.952828389153e+06       1.537631255601e+04       1.617681464390e-02       1.461542293862e+10       2.812225703072e-01       2.247680038435e+12       2.341004484549e+09       1.170502242274e+10       1.551812336842e+12       3.813538402185e+12       1.567716062306e-04       5.899544485362e-02 
       9.439070697895e+05       8.473326277744e-10       4.905940188128e-01       1.925797854404e+06       1.537630914885e+04       1.629004946666e-02       1.451382228918e+10       2.831889273240e-01       2.185830736534e+12       2.292523391385e+09       1.146261695693e+10       1.509111192518e+12       3.708697069400e+12       1.568361434849e-04       5.900907349258e-02 
       9.373456009952e+05       8.592294398048e-10       4.940249897591e-01       1.899141638730e+06       1.537630571788e+04       1.640407689275e-02       1.441292790052e+10       2.851690179745e-01       2.125683336196e+12       2.245046316575e+09       1.122523158288e+10       1.467585051663e+12       3.606738665759e+12       1.569007223643e-04       5.902295503300e-02 
       9.308297432066e+05       8.712932346360e-10       4.974799328102e-01       1.872854557372e+06       1.537630226294e+04       1.651890246982e-02       1.431273486318e+10       2.871629379617e-01       2.067191006410e+12       2.198552467447e+09       1.099276233724e+10       1.427201581853e+12       3.507583903068e+12       1.569653431763e-04       5.903709109453e-02 
       9.243591793660e+05       8.835263549266e-10       5.009590151440e-01       1.846931497396e+06       1.537629878385e+04       1.663453178435e-02       1.421323830183e+10       2.891707836525e-01       2.010308204801e+12       2.153021481934e+09       1.076510740967e+10       1.387929340351e+12       3.411155674044e+12       1.570300062304e-04       5.905148330788e-02 
       9.179335946197e+05       8.959311761786e-10       5.044624050988e-01       1.821367416695e+06       1.537629528046e+04       1.675097046194e-02       1.411443337502e+10       2.911926520823e-01       1.954990642182e+12       2.108433419656e+09       1.054216709828e+10       1.349737749623e+12       3.317378992323e+12       1.570947118386e-04       5.906613331493e-02 
       9.115526763027e+05       9.085101071961e-10       5.079902721845e-01       1.796157343010e+06       1.537629175260e+04       1.686822416751e-02       1.401631527498e+10       2.932286409593e-01       1.901195248062e+12       2.064768753187e+09       1.032384376594e+10       1.312597073533e+12       3.226180934114e+12       1.571594603150e-04       5.908104276873e-02 
       9.052161139236e+05       9.212655905528e-10       5.115427870915e-01       1.771296372962e+06       1.537628820008e+04       1.698629860568e-02       1.391887922734e+10       2.952788486694e-01       1.848880137116e+12       2.022008359504e+09       1.011004179752e+10       1.276478394192e+12       3.137490581464e+12       1.572242519761e-04       5.909621333362e-02 
       8.989235991490e+05       9.342001030640e-10       5.151201216886e-01       1.746779671094e+06       1.537628462275e+04       1.710519952096e-02       1.382212049090e+10       2.973433742811e-01       1.798004576569e+12       1.980133511608e+09       9.900667558040e+09       1.241353589437e+12       3.051238967076e+12       1.572890871408e-04       5.911164668529e-02 
       8.926748257891e+05       9.473161562668e-10       5.187224490437e-01       1.722602468937e+06       1.537628102042e+04       1.722493269808e-02       1.372603435747e+10       2.994223175495e-01       1.748528954486e+12       1.939125870329e+09       9.695629351645e+09       1.207195310942e+12       2.967359020650e+12       1.573539661303e-04       5.912734451084e-02 
       8.864694897824e+05       9.606162969060e-10       5.223499434269e-01       1.698760064075e+06       1.537627739293e+04       1.734550396224e-02       1.363061615154e+10       3.015157789216e-01       1.700414748928e+12       1.898967476289e+09       9.494837381444e+09       1.173976962918e+12       2.885785516704e+12       1.574188892680e-04       5.914330850887e-02 
       8.803072891811e+05       9.741031074269e-10       5.260027803179e-01       1.675247819235e+06       1.537627374009e+04       1.746691917941e-02       1.353586123012e+10       3.036238595410e-01       1.653624497957e+12       1.859640742039e+09       9.298203710194e+09       1.141672681411e+12       2.806455023820e+12       1.574838568800e-04       5.915954038956e-02 
       8.741879241363e+05       9.877792064759e-10       5.296811364115e-01       1.652061161383e+06       1.537627006173e+04       1.758918425662e-02       1.344176498249e+10       3.057466612522e-01       1.608121770471e+12       1.821128444356e+09       9.105642221779e+09       1.110257314158e+12       2.729305855295e+12       1.575488692946e-04       5.917604187472e-02 
       8.681110968834e+05       1.001647249406e-09       5.333851896339e-01       1.629195580831e+06       1.537626635768e+04       1.771230514225e-02       1.334832283000e+10       3.078842866060e-01       1.563871137836e+12       1.783413716700e+09       8.917068583502e+09       1.079706401012e+12       2.654278021148e+12       1.576139268424e-04       5.919281469787e-02 
