# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       4.831656540188e+05       3.228742270987e-09       9.572829804019e-01       5.057931886753e+05       1.320925557426e+04       2.733892222153e-02       6.382271817893e+09       5.524755689255e-01       1.500671196431e+11       3.074790561822e+08       1.844874337093e+09       1.036072766739e+11       2.558267497103e+11       1.696040858293e-04       6.335060548578e-02 
       4.798069489257e+05       3.274039155235e-09       9.639698371120e-01       4.988003331663e+05       1.320924888740e+04       2.753028355819e-02       6.337902615514e+09       5.563332541520e-01       1.459376964474e+11       3.011112587047e+08       1.806667552228e+09       1.007562971085e+11       2.488017723668e+11       1.696790876628e-04       6.340905636065e-02 
       4.764715913387e+05       3.319971072283e-09       9.707033042323e-01       4.919042573791e+05       1.320924215393e+04       2.772298426825e-02       6.293841838706e+09       5.602178082509e-01       1.419219029092e+11       2.948753357426e+08       1.769252014455e+09       9.798376816831e+10       2.419697984277e+11       1.697541922093e-04       6.346805371959e-02 
       4.731594189613e+05       3.366546915424e-09       9.774837052737e-01       4.851036212004e+05       1.320923537353e+04       2.791703372512e-02       6.250087343499e+09       5.641294174206e-01       1.380166122809e+11       2.887685562365e+08       1.732611337419e+09       9.528753112728e+10       2.353255233018e+11       1.698294002253e-04       6.352760111806e-02 
       4.698702706252e+05       3.413775702298e-09       9.843113659790e-01       4.783971030784e+05       1.320922854587e+04       2.811244136782e-02       6.206637000827e+09       5.680682691366e-01       1.342187838532e+11       2.827882456861e+08       1.696729474116e+09       9.266548666081e+10       2.288637882338e+11       1.699047124730e-04       6.358770213420e-02 
       4.666039862824e+05       3.461666576627e-09       9.911866143320e-01       4.717833997656e+05       1.320922167062e+04       2.830921670140e-02       6.163488696423e+09       5.720345521602e-01       1.305254605883e+11       2.769317849785e+08       1.661590709871e+09       9.011559321132e+10       2.225795762944e+11       1.699801297202e-04       6.364836036896e-02 
       4.633604069976e+05       3.510228809974e-09       9.981097805667e-01       4.652612260654e+05       1.320921474746e+04       2.850736929743e-02       6.120640330716e+09       5.760284565471e-01       1.269337668165e+11       2.711966092415e+08       1.627179655449e+09       8.763586539871e+10       2.164680084799e+11       1.700556527402e-04       6.370957944627e-02 
       4.601393749403e+05       3.559471803524e-09       1.005081197198e+00       4.588293145819e+05       1.320920777604e+04       2.870690879442e-02       6.078089818732e+09       5.800501736559e-01       1.234409059982e+11       2.655802067198e+08       1.593481240319e+09       8.522437247444e+10       2.105243399197e+11       1.701312823121e-04       6.377136301311e-02 
       4.569407333769e+05       3.609405089894e-09       1.012101199020e+00       4.524864154733e+05       1.320920075604e+04       2.890784489834e-02       6.035835089988e+09       5.840998961573e-01       1.200441585458e+11       2.600801176754e+08       1.560480706053e+09       8.287923681831e+10       2.047439561879e+11       1.702070192207e-04       6.383371473969e-02 
       4.537643266636e+05       3.660038334964e-09       1.019170123134e+00       4.462312962090e+05       1.320919368712e+04       2.911018738307e-02       5.993874088396e+09       5.881778180423e-01       1.167408797067e+11       2.546939333103e+08       1.528163599862e+09       8.059863247650e+10       1.991223697164e+11       1.702828642564e-04       6.389663831954e-02 
       4.506100002383e+05       3.711381339738e-09       1.026288308958e+00       4.400627413294e+05       1.320918656893e+04       2.931394609085e-02       5.952204772159e+09       5.922841346316e-01       1.135284975035e+11       2.494192947113e+08       1.496515768268e+09       7.838078373989e+10       1.936552163064e+11       1.703588182157e-04       6.396013746965e-02 
       4.474776006135e+05       3.763444042224e-09       1.033456098243e+00       4.339795522099e+05       1.320917940114e+04       2.951913093281e-02       5.910825113675e+09       5.964190425842e-01       1.104045107321e+11       2.442538918172e+08       1.465523350903e+09       7.622396376146e+10       1.883382517363e+11       1.704348819007e-04       6.402421593061e-02 
       4.443669753685e+05       3.816236519350e-09       1.040673835088e+00       4.279805468270e+05       1.320917218340e+04       2.972575188941e-02       5.869733099433e+09       6.005827399064e-01       1.073664870137e+11       2.391954624069e+08       1.435172774442e+09       7.412649321177e+10       1.831673484624e+11       1.705110561196e-04       6.408887746673e-02 
       4.412779731423e+05       3.869768988895e-09       1.047941865962e+00       4.220645595292e+05       1.320916491537e+04       2.993381901094e-02       5.828926729922e+09       6.047754259610e-01       1.044120609014e+11       2.342417911090e+08       1.405450746654e+09       7.208673897141e+10       1.781384924106e+11       1.705873416862e-04       6.415412586615e-02 
       4.382104436258e+05       3.924051811457e-09       1.055260539710e+00       4.162304408096e+05       1.320915759670e+04       3.014334241800e-02       5.788404019530e+09       6.089973014760e-01       1.015389320380e+11       2.293907084309e+08       1.376344250585e+09       7.010311285947e+10       1.732477798565e+11       1.706637394205e-04       6.421996494103e-02 
       4.351642375550e+05       3.979095492444e-09       1.062630207578e+00       4.104770570822e+05       1.320915022703e+04       3.035433230202e-02       5.748162996445e+09       6.132485685543e-01       9.874486336530e+10       2.246400898094e+08       1.347840538857e+09       6.817407039692e+10       1.684914143909e+11       1.707402501487e-04       6.428639852760e-02 
       4.321392067034e+05       4.034910684088e-09       1.070051223223e+00       4.048032904620e+05       1.320914280602e+04       3.056679892571e-02       5.708201702566e+09       6.175294306825e-01       9.602767938196e+10       2.199878546799e+08       1.319927128079e+09       6.629810960414e+10       1.638657039689e+11       1.708168747026e-04       6.435343048637e-02 
       4.291352038748e+05       4.091508187499e-09       1.077523942735e+00       3.992080385468e+05       1.320913533330e+04       3.078075262359e-02       5.668518193399e+09       6.218400927402e-01       9.338526444998e+10       2.154319655651e+08       1.292591793391e+09       6.447376983141e+10       1.593670580404e+11       1.708936139205e-04       6.442106470221e-02 
       4.261520828963e+05       4.148898954735e-09       1.085048724646e+00       3.936902142030e+05       1.320912780851e+04       3.099620380249e-02       5.629110537969e+09       6.261807610093e-01       9.081556114727e+10       2.109704271830e+08       1.265822563098e+09       6.269963062166e+10       1.549919847592e+11       1.709704686467e-04       6.448930508447e-02 
       4.231896986110e+05       4.207094090907e-09       1.092625929952e+00       3.882487453543e+05       1.320912023131e+04       3.121316294206e-02       5.589976818725e+09       6.305516431837e-01       8.831656866573e+10       2.066012855727e+08       1.239607713436e+09       6.097431060447e+10       1.507370882692e+11       1.710474397317e-04       6.455815556719e-02 
       4.202479068713e+05       4.266104856312e-09       1.100255922131e+00       3.828825747729e+05       1.320911260132e+04       3.143164059523e-02       5.551115131443e+09       6.349529483783e-01       8.588634125343e+10       2.023226272389e+08       1.213935763433e+09       5.929646642059e+10       1.465990660647e+11       1.711245280322e-04       6.462762010914e-02 
       4.173265645312e+05       4.325942668600e-09       1.107939067153e+00       3.775906598736e+05       1.320910491817e+04       3.165164738881e-02       5.512523585138e+09       6.393848871387e-01       8.352298669967e+10       1.981325783140e+08       1.188795469884e+09       5.766479167589e+10       1.425747064238e+11       1.712017344112e-04       6.469770269401e-02 
       4.144255294401e+05       4.386619104959e-09       1.115675733501e+00       3.723719725115e+05       1.320909718151e+04       3.187319402392e-02       5.474200301968e+09       6.438476714508e-01       8.122466486161e+10       1.940293037370e+08       1.164175822422e+09       5.607801592430e+10       1.386608859121e+11       1.712790597382e-04       6.476840733054e-02 
       4.115446604354e+05       4.448145904345e-09       1.123466292191e+00       3.672254987815e+05       1.320908939095e+04       3.209629127658e-02       5.436143417148e+09       6.483415147504e-01       7.898958623161e+10       1.900110064502e+08       1.140066038701e+09       5.453490367854e+10       1.348545669553e+11       1.713565048889e-04       6.483973805263e-02 
       4.086838173358e+05       4.510534969735e-09       1.131311116780e+00       3.621502388213e+05       1.320908154612e+04       3.232094999817e-02       5.398351078851e+09       6.528666319327e-01       7.681601054383e+10       1.860759266121e+08       1.116455559673e+09       5.303425344823e+10       1.311527954783e+11       1.714340707454e-04       6.491169891949e-02 
       4.058428609344e+05       4.573798370408e-09       1.139210583397e+00       3.571452066169e+05       1.320907364666e+04       3.254718111601e-02       5.360821448126e+09       6.574232393623e-01       7.470224541931e+10       1.822223408267e+08       1.093334044960e+09       5.157489680434e+10       1.275526986094e+11       1.715117581963e-04       6.498429401576e-02 
       4.030216529921e+05       4.637948344269e-09       1.147165070741e+00       3.522094298105e+05       1.320906569217e+04       3.277499563387e-02       5.323552698804e+09       6.620115548829e-01       7.264664504821e+10       1.784485613884e+08       1.070691368331e+09       5.015569746950e+10       1.240514824474e+11       1.715895681369e-04       6.505752745168e-02 
       4.002200562305e+05       4.702997300192e-09       1.155174960120e+00       3.473419495115e+05       1.320905768228e+04       3.300440463250e-02       5.286543017411e+09       6.666317978270e-01       7.064760890843e+10       1.747529355435e+08       1.048517613261e+09       4.877555043324e+10       1.206464298905e+11       1.716675014688e-04       6.513140336319e-02 
       3.974379343258e+05       4.768957820406e-09       1.163240635451e+00       3.425418201102e+05       1.320904961660e+04       3.323541927016e-02       5.249790603079e+09       6.712841890262e-01       6.870358051939e+10       1.711338447657e+08       1.026803068594e+09       4.743338109166e+10       1.173348985244e+11       1.717455591004e-04       6.520592591209e-02 
       3.946751519015e+05       4.835842662908e-09       1.171362483286e+00       3.378081090933e+05       1.320904149476e+04       3.346805078320e-02       5.213293667457e+09       6.759689508206e-01       6.681304623016e+10       1.675897040477e+08       1.005538224286e+09       4.612814441069e+10       1.141143185692e+11       1.718237419468e-04       6.528109928614e-02 
       3.919315745224e+05       4.903664763913e-09       1.179540892830e+00       3.331398968629e+05       1.320903331635e+04       3.370231048655e-02       5.177050434627e+09       6.806863070696e-01       6.497453404090e+10       1.641189612069e+08       9.847137672412e+08       4.485882411245e+10       1.109821908818e+11       1.719020509295e-04       6.535692769925e-02 
       3.892070686877e+05       4.972437240333e-09       1.187776255954e+00       3.285362765574e+05       1.320902508098e+04       3.393820977433e-02       5.141059141016e+09       6.854364831613e-01       6.318661245678e+10       1.607200962057e+08       9.643205772339e+08       4.362443188397e+10       1.079360850142e+11       1.719804869771e-04       6.543341539158e-02 
       3.865015018246e+05       5.042173392299e-09       1.196068967216e+00       3.239963538753e+05       1.320901678827e+04       3.417576012035e-02       5.105318035310e+09       6.902197060234e-01       6.144788937339e+10       1.573916204856e+08       9.443497229134e+08       4.242400660768e+10       1.049736373245e+11       1.720590510249e-04       6.551056662968e-02 
       3.838147422819e+05       5.112886705709e-09       1.204419423882e+00       3.195192469008e+05       1.320900843781e+04       3.441497307871e-02       5.069825378367e+09       6.950362041325e-01       5.975701099282e+10       1.541320763155e+08       9.247924578929e+08       4.125661361304e+10       1.020925491401e+11       1.721377440150e-04       6.558838570663e-02 
       3.811466593235e+05       5.184590854815e-09       1.212828025937e+00       3.151040859328e+05       1.320900002921e+04       3.465586028432e-02       5.034579443139e+09       6.998862075255e-01       5.811266076963e+10       1.509400361532e+08       9.056402169191e+08       4.012134394885e+10       9.929058497155e+10       1.722165668964e-04       6.566687694221e-02 
       3.784971231222e+05       5.257299704847e-09       1.221295176108e+00       3.107500133151e+05       1.320899156206e+04       3.489843345352e-02       4.999578514578e+09       7.047699478091e-01       5.651355838572e+10       1.478141020201e+08       8.868846121207e+08       3.901731367550e+10       9.656557077536e+10       1.722955206253e-04       6.574604468299e-02 
       3.758660047532e+05       5.331027314675e-09       1.229821279883e+00       3.064561832701e+05       1.320898303596e+04       3.514270438458e-02       4.964820889561e+09       7.096876581706e-01       5.495845875349e+10       1.447529048892e+08       8.685174293352e+08       3.794366317675e+10       9.391539226447e+10       1.723746061645e-04       6.582589330247e-02 
       3.732531761878e+05       5.405787939499e-09       1.238406745530e+00       3.022217617337e+05       1.320897445049e+04       3.538868495833e-02       4.930304876805e+09       7.146395733884e-01       5.344615104644e+10       1.417551040852e+08       8.505306245113e+08       3.689955649040e+10       9.133799326543e+10       1.724538244842e-04       6.590642720129e-02 
       3.706585102875e+05       5.481596033589e-09       1.247051984106e+00       2.980459261936e+05       1.320896580525e+04       3.563638713873e-02       4.896028796779e+09       7.196259298426e-01       5.197545775632e+10       1.388193866977e+08       8.329163201860e+08       3.588418065741e+10       8.883137412062e+10       1.725331765617e-04       6.598765080728e-02 
       3.680818807973e+05       5.558466253051e-09       1.255757409492e+00       2.939278655290e+05       1.320895709983e+04       3.588582297340e-02       4.861990981633e+09       7.246469655254e-01       5.054523377642e+10       1.359444670058e+08       8.156668020349e+08       3.489674508896e+10       8.639359013442e+10       1.726126633812e-04       6.606956857564e-02 
       3.655231623401e+05       5.636413458643e-09       1.264523438398e+00       2.898667798526e+05       1.320894833380e+04       3.613700459427e-02       4.828189775106e+09       7.297029200523e-01       4.915436550989e+10       1.331290859156e+08       7.987745154933e+08       3.393648095082e+10       8.402275006212e+10       1.726922859344e-04       6.615218498910e-02 
       3.629822304102e+05       5.715452718618e-09       1.273350490390e+00       2.858618803555e+05       1.320893950675e+04       3.638994421814e-02       4.794623532452e+09       7.347940346721e-01       4.780177000275e+10       1.303720104080e+08       7.822320624480e+08       3.300264056480e+10       8.171701464040e+10       1.727720452201e-04       6.623550455802e-02 
       3.604589613674e+05       5.795599311613e-09       1.282238987904e+00       2.819123891534e+05       1.320893061825e+04       3.664465414728e-02       4.761290620360e+09       7.399205522784e-01       4.648639410064e+10       1.276720329995e+08       7.660321979969e+08       3.209449682655e+10       7.947459515819e+10       1.728519422445e-04       6.631953182055e-02 
       3.579532324311e+05       5.876868729583e-09       1.291189356269e+00       2.780175391352e+05       1.320892166788e+04       3.690114677000e-02       4.728189416869e+09       7.450827174203e-01       4.520721362886e+10       1.250279712128e+08       7.501678272766e+08       3.121134263947e+10       7.729375206682e+10       1.729319780211e-04       6.640427134279e-02 
       3.554649216739e+05       5.959276680763e-09       1.300202023724e+00       2.741765738142e+05       1.320891265521e+04       3.715943456130e-02       4.695318311296e+09       7.502807763133e-01       4.396323259492e+10       1.224386670591e+08       7.346320023545e+08       3.035249036413e+10       7.517279362847e+10       1.730121535710e-04       6.648972771889e-02 
       3.529939080163e+05       6.042839092682e-09       1.309277421440e+00       2.703887471802e+05       1.320890357982e+04       3.741953008344e-02       4.662675704154e+09       7.555149768504e-01       4.275348241309e+10       1.199029865311e+08       7.194179191866e+08       2.951727128287e+10       7.311007460167e+10       1.730924699227e-04       6.657590557121e-02 
       3.505400712201e+05       6.127572115213e-09       1.318415983536e+00       2.666533235552e+05       1.320889444126e+04       3.768144598657e-02       4.630260007071e+09       7.607855686131e-01       4.157702115017e+10       1.174198191062e+08       7.045189146372e+08       2.870503507914e+10       7.110399496306e+10       1.731729281121e-04       6.666280955050e-02 
       3.481032918833e+05       6.213492123668e-09       1.327618147101e+00       2.629695774499e+05       1.320888523909e+04       3.794519500931e-02       4.598069642722e+09       7.660928028828e-01       4.043293279218e+10       1.149880772602e+08       6.899284635612e+08       2.791514933117e+10       6.915299866417e+10       1.732535291828e-04       6.675044433596e-02 
       3.456834514336e+05       6.300615721934e-09       1.336884352215e+00       2.593367934223e+05       1.320887597289e+04       3.821078997943e-02       4.566103044742e+09       7.714369326518e-01       3.932032653110e+10       1.126066959909e+08       6.756401759457e+08       2.714699901953e+10       6.725557242256e+10       1.733342741862e-04       6.683881463548e-02 
       3.432804321231e+05       6.388959745653e-09       1.346215041964e+00       2.557542659390e+05       1.320886664220e+04       3.847824381442e-02       4.534358657657e+09       7.768182126348e-01       3.823833607126e+10       1.102746323520e+08       6.616477941122e+08       2.639998604828e+10       6.541024454600e+10       1.734151641812e-04       6.692792518569e-02 
       3.408941170224e+05       6.478541265448e-09       1.355610662467e+00       2.522212992377e+05       1.320885724658e+04       3.874756952212e-02       4.502834936803e+09       7.822368992803e-01       3.718611895488e+10       1.079908649959e+08       6.479451899755e+08       2.567352877931e+10       6.361558378917e+10       1.734962002345e-04       6.701778075216e-02 
       3.385243900147e+05       6.569377590190e-09       1.365071662891e+00       2.487372071919e+05       1.320884778558e+04       3.901878020139e-02       4.471530348257e+09       7.876932507818e-01       3.616285590610e+10       1.057543937267e+08       6.345263623602e+08       2.496706157946e+10       6.187019824165e+10       1.735773834207e-04       6.710838612954e-02 
       3.361711357908e+05       6.661486270314e-09       1.374598495475e+00       2.453013131775e+05       1.320883825874e+04       3.929188904271e-02       4.440443368757e+09       7.931875270896e-01       3.516775019309e+10       1.035642390621e+08       6.213854343725e+08       2.428003438007e+10       6.017273424660e+10       1.736587148222e-04       6.719974614168e-02 
       3.338342398426e+05       6.754885101177e-09       1.384191615543e+00       2.419129499409e+05       1.320882866562e+04       3.956690932884e-02       4.409572485628e+09       7.987199899222e-01       3.420002700768e+10       1.014194418043e+08       6.085166508261e+08       2.361191224877e+10       5.852187534909e+10       1.737401955294e-04       6.729186564180e-02 
       3.315135884582e+05       6.849592126465e-09       1.393851481540e+00       2.385714594695e+05       1.320881900576e+04       3.984385443545e-02       4.378916196713e+09       8.042909027782e-01       3.325893286214e+10       9.931906262030e+07       5.959143757218e+08       2.296217497291e+10       5.691634127340e+10       1.738218266406e-04       6.738474951258e-02 
       3.292090687163e+05       6.945625641649e-09       1.403578555031e+00       2.352761928637e+05       1.320880927868e+04       4.012273783178e-02       4.348473010295e+09       8.099005309480e-01       3.234373500246e+10       9.726218162991e+07       5.835730897794e+08       2.233031665455e+10       5.535488692842e+10       1.739036092623e-04       6.747840266640e-02 
       3.269205684802e+05       7.043004197484e-09       1.413373300742e+00       2.320265102104e+05       1.320879948394e+04       4.040357308129e-02       4.318241445029e+09       8.155491415252e-01       3.145372083784e+10       9.524789800340e+07       5.714873880204e+08       2.171584531655e+10       5.383630144041e+10       1.739855445089e-04       6.757283004538e-02 
       3.246479763929e+05       7.141746603558e-09       1.423236186571e+00       2.288217804588e+05       1.320878962105e+04       4.068637384233e-02       4.288220029864e+09       8.212370034192e-01       3.058819738587e+10       9.327532956678e+07       5.596519774007e+08       2.111828251951e+10       5.235940721235e+10       1.740676335031e-04       6.766803662161e-02 
       3.223911818716e+05       7.241871931896e-09       1.433167683608e+00       2.256613812976e+05       1.320877968955e+04       4.097115386879e-02       4.258407303976e+09       8.269643873664e-01       2.974649073293e+10       9.134361241545e+07       5.480616744927e+08       2.053716298929e+10       5.092305900913e+10       1.741498773760e-04       6.776402739722e-02 
       3.201500751019e+05       7.343399520602e-09       1.443168266163e+00       2.225446990336e+05       1.320876968897e+04       4.125792701077e-02       4.228801816698e+09       8.327315659430e-01       2.892794550953e+10       8.945190053586e+07       5.367114032152e+08       1.997203425467e+10       4.952614306795e+10       1.742322772665e-04       6.786080740458e-02 
       3.179245470331e+05       7.446348977564e-09       1.453238411781e+00       2.194711284728e+05       1.320875961883e+04       4.154670721524e-02       4.199402127444e+09       8.385388135765e-01       2.813192437997e+10       8.759936543501e+07       5.255961926100e+08       1.942245629513e+10       4.816757623314e+10       1.743148343224e-04       6.795838170644e-02 
       3.157144893722e+05       7.550740184202e-09       1.463378601266e+00       2.164400728026e+05       1.320874947864e+04       4.183750852675e-02       4.170206805643e+09       8.443864065581e-01       2.735780754616e+10       8.578519577759e+07       5.147111746655e+08       1.888800119818e+10       4.684630511479e+10       1.743975496995e-04       6.805675539603e-02 
       3.135197945793e+05       7.656593299270e-09       1.473589318703e+00       2.134509434752e+05       1.320873926792e+04       4.213034508810e-02       4.141214430669e+09       8.502746230551e-01       2.660499226501e+10       8.400859703068e+07       5.040515821841e+08       1.836825282622e+10       4.556130527045e+10       1.744804245623e-04       6.815593359726e-02 
       3.113403558618e+05       7.763928762712e-09       1.483871051481e+00       2.105031600938e+05       1.320872898619e+04       4.242523114099e-02       4.112423591770e+09       8.562037431229e-01       2.587289237913e+10       8.226879111576e+07       4.936127466945e+08       1.786280649254e+10       4.431158040948e+10       1.745634600838e-04       6.825592146485e-02 
       3.091760671696e+05       7.872767299569e-09       1.494224290313e+00       2.075961502993e+05       1.320871863295e+04       4.272218102678e-02       4.083832888003e+09       8.621740487178e-01       2.516093786043e+10       8.056501606793e+07       4.833900964076e+08       1.737126864618e+10       4.309616161909e+10       1.746466574454e-04       6.835672418443e-02 
       3.070268231898e+05       7.983129923941e-09       1.504649529254e+00       2.047293496590e+05       1.320870820771e+04       4.302120918711e-02       4.055440928162e+09       8.681858237092e-01       2.446857436632e+10       7.889652570226e+07       4.733791542136e+08       1.689325656557e+10       4.191410661180e+10       1.747300178375e-04       6.845834697275e-02 
       3.048925193413e+05       8.095037943007e-09       1.515147265733e+00       2.019022015570e+05       1.320869770997e+04       4.332233016467e-02       4.027246330710e+09       8.742393538923e-01       2.379526280808e+10       7.726258928694e+07       4.635755357216e+08       1.642839806046e+10       4.076449899355e+10       1.748135424589e-04       6.856079507781e-02 
       3.027730517705e+05       8.208512961095e-09       1.525718000568e+00       1.991141570856e+05       1.320868713924e+04       4.362555860385e-02       3.999247723716e+09       8.803349270006e-01       2.314047893110e+10       7.566249122328e+07       4.539749473397e+08       1.597633118223e+10       3.964644755189e+10       1.748972325174e-04       6.866407377897e-02 
       3.006683173452e+05       8.323576883808e-09       1.536362237992e+00       1.963646749388e+05       1.320867649500e+04       4.393090925150e-02       3.971443744785e+09       8.864728327187e-01       2.250371290673e+10       7.409553073232e+07       4.445731843939e+08       1.553670394196e+10       3.855908556382e+10       1.749810892295e-04       6.876818838713e-02 
       2.985782136503e+05       8.440251922218e-09       1.547080485670e+00       1.936532213070e+05       1.320866577675e+04       4.423839695761e-02       3.943833040992e+09       8.926533626953e-01       2.188446893528e+10       7.256102154788e+07       4.353661292873e+08       1.510917403646e+10       3.750157012258e+10       1.750651138207e-04       6.887314424486e-02 
       2.965026389827e+05       8.558560597099e-09       1.557873254733e+00       1.909792697730e+05       1.320865498398e+04       4.454803667604e-02       3.916414268819e+09       8.988768105557e-01       2.128226486000e+10       7.105829161607e+07       4.263497496964e+08       1.469340858171e+10       3.647308148303e+10       1.751493075255e-04       6.897894672657e-02 
       2.944414923463e+05       8.678525743239e-09       1.568741059784e+00       1.883423012097e+05       1.320864411618e+04       4.485984346527e-02       3.889186094083e+09       9.051434719149e-01       2.069663179169e+10       6.958668280090e+07       4.175200968054e+08       1.428908385367e+10       3.547282242497e+10       1.752336715873e-04       6.908560123862e-02 
       2.923946734469e+05       8.800170513797e-09       1.579684418941e+00       1.857418036792e+05       1.320863317282e+04       4.517383248908e-02       3.862147191879e+09       9.114536443906e-01       2.012711374359e+10       6.814555059609e+07       4.088733035765e+08       1.389588503623e+10       3.450001763399e+10       1.753182072588e-04       6.919311321950e-02 
       2.903620826875e+05       8.923518384722e-09       1.590703853843e+00       1.831772723329e+05       1.320862215338e+04       4.549001901734e-02       3.835296246511e+09       9.178076276166e-01       1.957326727634e+10       6.673426384277e+07       4.004055830566e+08       1.351350597609e+10       3.355391309932e+10       1.754029158017e-04       6.930148813995e-02 
       2.883436211635e+05       9.048593159244e-09       1.601799889682e+00       1.806482093138e+05       1.320861105735e+04       4.580841842671e-02       3.808631951427e+09       9.242057232553e-01       1.903466115273e+10       6.535220445310e+07       3.921132267186e+08       1.314164894438e+10       3.263377552828e+10       1.754877984871e-04       6.941073150311e-02 
       2.863391906578e+05       9.175418972412e-09       1.612973055227e+00       1.781541236593e+05       1.320859988418e+04       4.612904620143e-02       3.782153009160e+09       9.306482350119e-01       1.851087600194e+10       6.399876713954e+07       3.839926028373e+08       1.278002440488e+10       3.173889177680e+10       1.755728565953e-04       6.952084884470e-02 
       2.843486936362e+05       9.304020295704e-09       1.624223882844e+00       1.756945312057e+05       1.320858863336e+04       4.645191793403e-02       3.755858131261e+09       9.371354686467e-01       1.800150399300e+10       6.267335914981e+07       3.760401548989e+08       1.242835078853e+10       3.086856829558e+10       1.756580914160e-04       6.963184573312e-02 
       2.823720332421e+05       9.434421941700e-09       1.635552908521e+00       1.732689544942e+05       1.320857730433e+04       4.677704932611e-02       3.729746038237e+09       9.436677319896e-01       1.750614851723e+10       6.137540000722e+07       3.682524000433e+08       1.208635427422e+10       3.002213059151e+10       1.757435042484e-04       6.974372776961e-02 
       2.804091132926e+05       9.566649068814e-09       1.646960671895e+00       1.708769226780e+05       1.320856589657e+04       4.710445618908e-02       3.703815459489e+09       9.502453349526e-01       1.702442387948e+10       6.010432125651e+07       3.606259275391e+08       1.175376857562e+10       2.919892270390e+10       1.758290964011e-04       6.985650058841e-02 
       2.784598382732e+05       9.700727186098e-09       1.658447716267e+00       1.685179714306e+05       1.320855440952e+04       4.743415444496e-02       3.678065133252e+09       9.568685895442e-01       1.655595499779e+10       5.885956621488e+07       3.531573972893e+08       1.143033473379e+10       2.839830669508e+10       1.759148691924e-04       6.997016985691e-02 
       2.765241133333e+05       9.836682158109e-09       1.670014588639e+00       1.661916428556e+05       1.320854284265e+04       4.776616012713e-02       3.652493806531e+09       9.635378098824e-01       1.610037711134e+10       5.764058972815e+07       3.458435383689e+08       1.111580091559e+10       2.761966215503e+10       1.760008239502e-04       7.008474127576e-02 
       2.746018442817e+05       9.974540209844e-09       1.681661839728e+00       1.638974853974e+05       1.320853119540e+04       4.810048938113e-02       3.627100235040e+09       9.702533122091e-01       1.565733549649e+10       5.644685793207e+07       3.386811475924e+08       1.080992221759e+10       2.686238571960e+10       1.760869620121e-04       7.020022057906e-02 
       2.726929375821e+05       1.011432793174e-08       1.693390023998e+00       1.616350537539e+05       1.320851946721e+04       4.843715846540e-02       3.601883183144e+09       9.770154149035e-01       1.522648519052e+10       5.527784801846e+07       3.316670881108e+08       1.051246047539e+10       2.612589060204e+10       1.761732847257e-04       7.031661353448e-02 
       2.707973003481e+05       1.025607228474e-08       1.705199699676e+00       1.594039087893e+05       1.320850765754e+04       4.877618375211e-02       3.576841423797e+09       9.838244384959e-01       1.480749072309e+10       5.413304800627e+07       3.247982880376e+08       1.022318407818e+10       2.540960613731e+10       1.762597934480e-04       7.043392594339e-02 
       2.689148403393e+05       1.039980060547e-08       1.717091428787e+00       1.572036174490e+05       1.320849576581e+04       4.911758172796e-02       3.551973738481e+09       9.906807056822e-01       1.440002585504e+10       5.301195651734e+07       3.180717391040e+08       9.941867788376e+09       2.471297733904e+10       1.763464895465e-04       7.055216364107e-02 
       2.670454659563e+05       1.054554061138e-08       1.729065777168e+00       1.550337526751e+05       1.320848379146e+04       4.946136899494e-02       3.527278917151e+09       9.975845413376e-01       1.400377332433e+10       5.191408255683e+07       3.114844953410e+08       9.668292566304e+09       2.403546446853e+10       1.764333743983e-04       7.067133249678e-02 
       2.651890862366e+05       1.069332040611e-08       1.741123314509e+00       1.528938933239e+05       1.320847173392e+04       4.980756227117e-02       3.502755758172e+09       1.004536272531e+00       1.361842459906e+10       5.083894529819e+07       3.050336717892e+08       9.402245399609e+09       2.337654261575e+10       1.765204493908e-04       7.079143841395e-02 
       2.633456108497e+05       1.084316848478e-08       1.753264614355e+00       1.507836240835e+05       1.320845959262e+04       5.015617839169e-02       3.478403068263e+09       1.011536228538e+00       1.324367963722e+10       4.978607387258e+07       2.987164432355e+08       9.143519137415e+09       2.273570129174e+10       1.766077159215e-04       7.091248733030e-02 
       2.615149500933e+05       1.099511373948e-08       1.765490254156e+00       1.487025353928e+05       1.320844736698e+04       5.050723430930e-02       3.454219662435e+09       1.018584740859e+00       1.287924665308e+10       4.875500716264e+07       2.925300429758e+08       8.891912329034e+09       2.211244403226e+10       1.766951753980e-04       7.103448521802e-02 
       2.596970148887e+05       1.114918546472e-08       1.777800815276e+00       1.466502233627e+05       1.320843505642e+04       5.086074709537e-02       3.430204363939e+09       1.025682143229e+00       1.252484189002e+10       4.774529360053e+07       2.864717616032e+08       8.647229067115e+09       2.150628801234e+10       1.767828292385e-04       7.115743808388e-02 
